RSRP,DL_BLER,DL_MCS,UL_BLER,UL_MCS,UL_NPRB,UL_SNR,TX_Bytes,RX_Bytes,Estimated_UL_Buffer,PRBs_DL_Current,PRBs_UL_Current,PRB_Utilization_DL,PRB_Utilization_UL,UL_NumberOfPackets,DL_NumberOfPackets,label
-105.0,6.999999999999997e-05,7.0,0.0728106,16.0,17.89,21.0,425107.0,5527.0,260.65,62.38,1.7,58.849,1.6039,54,83.0,1
-105.0,6.470000000000001e-05,7.0,0.076716,16.0,22.19,19.095,299566.0,5343.0,333.83,43.63,2.92,41.1607,2.7548000000000004,30,56.0,1
-105.0,5.45e-05,7.0,0.0900074999999999,16.0,20.4,21.055,354098.0,6722.0,349.37,56.8,1.17,53.5851,1.1038,14,61.0,1
-105.0,5e-05,7.0,0.0966004,16.0,24.63,20.175,399749.0,6381.0,378.64,57.48,2.8,54.2265,2.6415,23,39.0,1
-105.0,4.410000000000001e-05,7.0,0.1007304,16.0,18.82,20.03,375621.0,6077.0,282.07,56.6,1.15,53.3964,1.085,26,58.0,1
-105.0,4e-05,7.0,0.0999048,16.0,17.13,20.245,370236.0,5280.0,232.2,57.67,1.78,54.4058,1.6794,10,79.0,1
-105.0,3.370000000000001e-05,7.0,0.0992388,16.0,14.42,20.695,389347.0,5967.0,302.8,60.81,1.72,57.3678,1.6225999999999998,20,56.0,1
-105.0,3.000000000000001e-05,7.0,0.0964347999999999,16.0,16.52,20.08,368747.0,3884.0,311.99,58.02,2.17,54.7358,2.0472,26,58.0,1
-105.0,3.000000000000001e-05,7.0,0.096865,16.0,15.82,20.37,354090.0,6753.0,220.38,53.67,1.35,50.6323,1.2737,18,36.0,1
-105.0,3.000000000000001e-05,7.0,0.09004,16.0,17.51,20.08,405972.0,5501.0,267.91,63.45,1.18,59.85850000000001,1.1132,28,85.0,1
-105.0,2.2900000000000004e-05,7.0,0.0849621999999999,16.0,16.64,20.36,341254.0,4736.0,227.12,53.48,1.49,50.4529,1.4058000000000002,29,51.0,1
-105.0,2e-05,7.0,0.08635,16.0,22.44,19.525,379863.0,6640.0,319.15,56.3,1.34,53.1132,1.2641,10,62.0,1
-105.0,2e-05,7.0,0.0801118,16.0,21.05,20.445,405449.0,5870.0,340.15,61.88,3.18,58.3774,3.0,8,53.0,1
-105.0,2e-05,7.0,0.0885529999999999,16.0,16.22,20.985,346428.0,6654.0,300.31,52.6,1.17,49.622600000000006,1.1038,12,27.0,1
-105.0,2e-05,7.0,0.0978707,16.0,17.7,20.745,414407.0,5689.0,269.82,61.7,1.53,58.2075,1.4434,4,50.0,1
-105.0,1.18e-05,7.0,0.090179,16.0,9.98,19.885,407073.0,7163.0,318.01,60.05,2.05,56.6509,1.934,32,1.0,1
-105.0,1e-05,7.0,0.0809819,16.0,17.73,21.23,427861.0,5345.0,233.38,63.24,0.73,59.6604,0.6888000000000001,9,8.0,1
-105.0,1e-05,7.0,0.0781897999999999,16.0,23.21,19.5,215403.0,4590.0,340.31,36.63,2.49,34.557199999999995,2.3492,5,16.0,1
-105.0,1e-05,7.0,0.09266,16.0,19.93,20.73,354861.0,5805.0,274.48,56.73,1.53,53.5188,1.4435,64,167.0,1
-105.0,1e-05,7.0,0.0920732,16.0,22.17,22.155,404997.0,5907.0,325.74,61.43,1.89,57.95270000000001,1.7831,39,131.0,1
-105.0,1e-05,7.0,0.0933355,16.0,22.36,20.63,422186.0,6934.0,346.74,64.02,1.76,60.3961,1.6604,21,61.0,1
-105.0,1e-05,7.0,0.0898281,16.0,17.33,21.375,434950.0,6888.0,336.15,63.3,1.98,59.7169,1.868,18,41.0,1
-105.0,1e-05,7.0,0.0864767999999999,16.0,16.5,20.37,365918.0,4921.0,250.23,52.96,2.02,49.9624,1.9056,20,85.0,1
-105.0,1e-05,7.0,0.089072,16.0,17.52,19.385,312751.0,5519.0,231.93,54.03,0.94,50.972,0.8868,30,56.0,1
-105.0,1e-05,7.0,0.0856798,16.0,15.46,20.445,349463.0,4223.0,195.46,58.53,1.1,55.2171,1.0378,11,26.0,1
-105.0,0.0,7.0,0.0837203999999999,16.0,17.92,20.595,349615.0,6373.0,349.5,51.78,2.36,48.8493,2.2264,19,61.0,1
-105.0,0.0,7.0,0.0855725999999999,16.0,15.3,19.82,388737.0,4911.0,235.21,65.84,1.33,62.1131,1.2548,28,77.0,1
-105.0,0.0,7.0,0.07725,16.0,15.44,23.54,355168.0,6353.0,284.99,52.11,3.9,49.1606,3.6793,5,31.0,1
-105.0,0.0,7.0,0.0752706999999999,16.0,21.64,19.54,405363.0,5651.0,268.07,59.02,1.46,55.6792,1.3774000000000002,22,90.0,1
-105.0,0.0,7.0,0.0737216,16.0,23.36,20.205,370061.0,6194.0,344.98,56.04,3.16,52.8679,2.9812,22,53.0,1
-105.0,0.0,7.0,0.077529,16.0,21.3,19.98,373273.0,6648.0,345.01,52.94,3.07,49.9436,2.8962,11,45.0,1
-105.0,0.0,7.0,0.0804131999999999,16.0,19.51,19.69,367087.0,5458.0,355.0,56.76,0.27,53.5471,0.2546,24,39.0,1
-105.0,0.0,7.0,0.0796684999999999,16.0,16.57,20.29,391570.0,5644.0,244.45,64.41,1.52,60.764,1.4340000000000002,15,20.0,1
-105.0,0.0,7.0,0.0833915999999999,16.0,18.82,19.73,366066.0,5076.0,284.14,58.96,1.71,55.6227,1.6132,22,49.0,1
-105.0,0.0,7.0,0.0902019999999999,16.0,17.52,20.775,372744.0,6745.0,316.12,58.78,1.69,55.453,1.5944,20,88.0,1
-105.0,0.0,7.0,0.0857703999999999,16.0,16.05,19.935,445513.0,6067.0,258.52,66.48,1.54,62.7169,1.4529,16,4.0,1
-105.0,0.0,7.0,0.0795929,16.0,15.98,20.11,292650.0,4250.0,217.58,55.5,1.19,52.3588,1.1227,7,51.0,1
-105.0,0.0,7.0,0.084715,16.0,14.88,21.98,267664.0,4769.0,220.26,52.88,0.9,49.8871,0.8490000000000001,25,180.0,1
-105.0,0.0,7.0,0.0917074,16.0,19.23,19.78,366917.0,5543.0,262.28,55.17,2.02,52.0472,1.9057,53,107.0,1
-105.0,0.0,7.0,0.0898751,16.0,25.73,19.4,380723.0,6684.0,390.64,57.61,2.67,54.3491,2.5189,14,50.0,1
-105.0,0.0,7.0,0.094065,16.0,16.4,20.36,370961.0,5510.0,241.38,58.97,1.2,55.632,1.1322,7,45.0,1
-105.0,0.0,7.0,0.0982832999999999,16.0,17.12,22.39,351564.0,5657.0,249.0,59.45,1.7,56.085,1.6037,16,63.0,1
-105.0,0.0,7.0,0.0977925,16.0,23.11,22.05,380447.0,5975.0,335.02,58.65,0.76,55.3301,0.7170000000000001,33,97.0,1
-105.0,0.0,7.0,0.1051252,16.0,16.77,19.165,378141.0,5355.0,245.2,53.54,1.02,50.5096,0.9624,27,41.0,1
-105.0,0.0,7.0,0.1051795,16.0,16.48,19.905,376548.0,5366.0,228.84,61.31,1.42,57.8396,1.3396,18,44.0,1
-105.0,0.0,7.0,0.0966222,16.0,14.46,20.135,410631.0,4919.0,209.98,58.97,1.26,55.632,1.1888,19,73.0,1
-105.0,0.0,7.0,0.0912908,16.0,17.52,20.445,338648.0,4570.0,270.02,51.96,1.7,49.019,1.6038,25,43.0,1
-105.0,0.0,7.0,0.0856885,16.0,15.9,20.02,371139.0,6618.0,262.32,61.82,1.81,58.321000000000005,1.7076000000000002,13,47.0,1
-105.0,0.0,7.0,0.0866448999999999,16.0,18.2,21.825,407056.0,5835.0,283.19,64.49,1.27,60.8396,1.1982000000000002,16,81.0,1
-105.0,0.0,7.0,0.0834750999999999,16.0,16.85,20.51,363573.0,6164.0,274.65,56.81,2.19,53.5945,2.066,18,40.0,1
-105.0,0.0,7.0,0.0806298999999999,16.0,13.88,20.865,353719.0,4925.0,208.89,47.48,1.4,44.7926,1.3208000000000002,26,76.0,1
-105.0,0.0,7.0,0.0756096,16.0,13.58,21.55,394500.0,4884.0,214.63,57.63,1.89,54.368,1.783,25,38.0,1
-105.0,0.0,7.0,0.0679047999999999,16.0,18.34,21.835,379925.0,4918.0,247.12,59.23,1.91,55.8773,1.8019,11,60.0,1
-105.0,0.0,7.0,0.070588,16.0,17.88,19.6,390881.0,5339.0,287.87,56.15,1.4,52.9718,1.3208000000000002,15,64.0,1
-105.0,0.0,7.0,0.0748628,16.0,12.87,20.33,399966.0,6925.0,296.98,56.48,1.59,53.283,1.5,19,41.0,1
-105.0,0.0,7.0,0.0716204,16.0,16.8,21.045,431077.0,5645.0,273.03,63.81,1.08,60.198,1.019,9,1.0,1
-105.0,0.0,7.0,0.0730683999999999,16.0,19.34,19.925,352158.0,5295.0,262.72,53.16,1.79,50.1509,1.6888,10,98.0,1
-105.0,0.0,7.0,0.0777672,16.0,15.31,21.335,223140.0,3573.0,245.59,37.13,0.64,35.0289,0.6038,26,156.0,1
-105.0,0.0,7.0,0.0862691999999999,16.0,28.75,20.42,362076.0,6805.0,382.25,60.69,1.02,57.2548,0.9622,59,13.0,1
-105.0,0.0,7.0,0.0929549999999999,16.0,16.43,20.29,416201.0,5278.0,252.85,62.18,1.42,58.6604,1.3396,12,16.0,1
-105.0,0.0,7.0,0.0928391999999999,16.0,20.03,20.75,332610.0,5574.0,256.96,56.57,1.73,53.368,1.6321,9,85.0,1
-105.0,0.0,7.0,0.086223,16.0,20.85,21.465,391681.0,6232.0,283.68,59.68,1.04,56.3019,0.981,7,90.0,1
-105.0,0.0,7.0,0.0834408,16.0,15.5,19.41,401244.0,4408.0,213.76,60.48,1.03,57.0567,0.9718,0,60.0,1
-105.0,0.0,7.0,0.0775183999999999,16.0,19.71,20.115,372783.0,6024.0,270.48,55.41,0.88,52.2736,0.8301999999999999,35,41.0,1
-105.0,0.0,7.0,0.0696939999999999,16.0,14.39,20.91,372868.0,4633.0,224.66,56.91,1.63,53.6888,1.5378,45,63.0,1
-105.0,0.0,7.0,0.0625946,16.0,17.05,20.54,374593.0,5406.0,234.28,55.69,0.79,52.5379,0.7454,18,62.0,1
-105.0,0.0,7.0,0.0562136,16.0,14.7,21.11,381924.0,8497.0,372.33,61.79,1.38,58.2925,1.3019999999999998,38,42.0,1
-105.0,0.0,7.0,0.054143,16.0,26.22,20.375,359936.0,9769.0,543.07,54.15,2.71,51.085,2.5567,8,68.0,1
-105.0,0.0,7.0,0.0540911999999999,16.0,13.7,20.77,332678.0,5275.0,219.46,55.5,1.5,52.3586,1.4152,41,44.0,1
-105.0,0.0,7.0,0.053942,16.0,18.69,20.23,406609.0,5682.0,282.02,58.52,1.59,55.2075,1.5,14,72.0,1
-105.0,0.0,7.0,0.0500192,16.72,14.64,19.58,377824.0,5332.0,370.38,59.15,0.74,55.802,0.6981999999999999,17,63.0,1
-105.0,0.0,7.0,0.0538649999999999,17.0,16.36,20.855,362206.0,6481.0,228.99,53.3,1.42,50.283100000000005,1.3397,23,44.0,1
-105.0,0.0,7.0,0.0662778,17.0,19.62,21.445,373823.0,6187.0,293.8,54.98,1.43,51.8678,1.3492,20,42.0,1
-105.0,0.0,7.0,0.0684705,17.0,23.31,19.56,419800.0,6953.0,412.69,62.81,1.35,59.2547,1.2736,14,46.0,1
-105.0,0.0,7.0,0.0814125,17.0,21.13,20.66,402208.0,5259.0,344.03,54.25,1.82,51.179300000000005,1.7171,25,33.0,1
-105.0,0.0,7.0,0.1051503999999999,17.0,21.45,20.82,436679.0,5814.0,350.44,65.57,1.5,61.8584,1.4152,25,24.0,1
-105.0,0.0,7.0,0.1170894999999999,17.0,16.5,21.635,307509.0,6503.0,313.86,47.69,2.58,44.9909,2.4341,4,101.0,1
-105.0,0.0,7.0,0.1183876,17.0,17.49,20.99,285009.0,5172.0,312.33,45.0,3.71,42.4532,3.5,37,161.0,1
-105.0,0.0,7.0,0.123898,17.0,31.51,19.925,376781.0,13405.0,744.82,55.38,3.87,52.2453,3.6511,67,17.0,1
-105.0,0.0,7.0,0.1332257999999999,17.0,22.66,21.27,363096.0,5135.0,318.66,53.82,1.06,50.7738,1.0002,20,21.0,1
-105.0,0.0,7.0,0.1476372,16.16,14.92,20.605,359594.0,6435.0,301.05,61.61,0.96,58.122600000000006,0.9057,11,19.0,1
-105.0,0.0,7.0,0.1478913999999999,16.0,18.04,20.49,401534.0,5542.0,274.57,62.0,2.05,58.4906,1.934,22,0.0,1
-105.0,0.0,7.0,0.1345599999999999,16.0,16.05,21.495,388512.0,5080.0,214.25,60.01,1.03,56.6132,0.9717,28,135.0,1
-105.0,0.0,7.0,0.125572,16.0,18.78,20.075,374323.0,5515.0,253.4,56.93,2.2,53.7078,2.0755,23,104.0,1
-105.0,0.0,7.0,0.1194247999999999,16.0,12.56,19.915,379687.0,3838.0,172.86,54.2,1.06,51.132200000000005,1.0,23,57.0,1
-105.0,0.0,7.0,0.1127278,16.0,12.07,22.455,373371.0,5296.0,234.43,55.22,2.26,52.09439999999999,2.1321,23,69.0,1
-105.0,0.0,7.0,0.1015492,16.0,16.5,20.285,370782.0,5310.0,235.65,54.26,1.15,51.1889,1.085,15,50.0,1
-105.0,0.0,7.0,0.1014812999999999,16.0,15.58,21.2,382628.0,4861.0,223.62,56.64,1.5,53.434,1.4151000000000002,22,73.0,1
-105.0,0.0,7.0,0.0969943,16.0,17.64,22.0,349655.0,5635.0,266.73,53.88,1.52,50.8303,1.4340000000000002,16,43.0,1
-105.0,0.0,7.0,0.0983908,16.0,18.64,20.03,408807.0,5319.0,291.06,60.32,1.46,56.90560000000001,1.3774000000000002,25,42.0,1
-105.0,0.0,7.0,0.0998128,16.0,20.26,21.435,350821.0,5346.0,267.47,51.74,1.22,48.8113,1.151,27,80.0,1
-105.0,0.0,7.0,0.1030547999999999,16.0,15.25,20.165,374098.0,4695.0,217.5,53.37,1.59,50.3493,1.5,31,55.0,1
-105.0,0.0,7.0,0.103288,16.0,17.0,20.515,407813.0,5442.0,257.02,61.08,2.06,57.6225,1.9434,28,49.0,1
-105.0,0.0,7.0,0.099856,16.0,19.58,20.215,386264.0,4999.0,317.34,59.56,1.37,56.1887,1.2924,13,45.0,1
-105.0,0.0,7.0,0.1147379999999999,16.0,20.08,20.05,412577.0,5836.0,260.51,60.72,2.46,57.283,2.3209,17,62.0,1
-105.0,0.0,7.0,0.1084167999999999,16.0,17.25,20.24,359029.0,5410.0,266.1,60.44,1.5,57.019,1.4152,16,1.0,1
-105.0,0.0,7.0,0.099493,16.0,17.58,20.67,256596.0,5800.0,288.7,35.53,1.72,33.5194,1.6226000000000005,8,139.0,1
-105.0,0.0,7.0,0.10299,16.0,21.44,20.585,338702.0,6473.0,296.61,54.64,2.0,51.5472,1.8869,3,145.0,1
-105.0,0.0,7.0,0.1084701999999999,16.0,25.93,19.905,386462.0,8621.0,496.45,60.3,1.65,56.8869,1.5567,56,53.0,1
-105.0,0.0,7.0,0.0986247999999999,16.0,18.84,21.615,391914.0,7036.0,272.64,64.03,2.21,60.40560000000001,2.0849,41,51.0,1
-105.0,0.0,7.0,0.093904,16.0,25.68,20.06,382116.0,8085.0,370.24,57.91,2.66,54.632,2.5096,25,61.0,1
-105.0,0.0,7.0,0.0903327999999999,16.0,19.19,19.705,370051.0,5478.0,286.67,56.69,0.69,53.4812,0.6509999999999999,7,72.0,1
-105.0,0.0,7.0,0.0869379999999999,16.0,14.17,21.495,353323.0,6575.0,299.79,51.27,1.47,48.3682,1.3868,17,48.0,1
-105.0,0.0,7.0,0.0834423999999999,16.0,15.98,20.69,402031.0,4697.0,225.57,58.49,1.54,55.179300000000005,1.4528,16,65.0,1
-105.0,0.0,7.0,0.0870158,16.0,20.28,19.63,368360.0,4658.0,300.37,53.7,1.42,50.6606,1.3396,18,60.0,1
-105.0,0.0,7.0,0.0965119999999999,16.0,19.22,19.82,410165.0,5252.0,308.85,61.04,1.99,57.5849,1.8774,19,34.0,1
-105.0,0.0,7.0,0.094265,16.0,15.77,19.96,346962.0,4975.0,212.69,51.1,1.25,48.2079,1.1793,31,85.0,1
-105.0,0.0,7.0,0.0937579999999999,16.0,17.99,20.635,344947.0,5487.0,259.56,53.48,1.85,50.4532,1.7453999999999998,9,60.0,1
-105.0,0.0,7.0,0.0919538,16.0,32.36,19.09,358676.0,14567.0,687.84,50.35,3.06,47.5003,2.8869,29,27.0,1
-105.0,0.0,7.0,0.0906315,16.0,23.9,20.33,411600.0,14123.0,744.15,58.48,4.81,55.1699,4.5379,18,86.0,1
-105.0,0.0,7.0,0.088474,16.0,18.83,20.905,331095.0,7084.0,300.06,50.81,2.22,47.9342,2.0943,34,64.0,1
-105.0,0.0,7.0,0.0900802,16.0,21.56,19.795,394741.0,6258.0,343.43,59.82,1.16,56.4339,1.0944,19,65.0,1
-105.0,0.0,7.0,0.0922177,16.0,17.81,20.05,385004.0,4934.0,282.41,56.52,1.52,53.3209,1.4340000000000002,16,51.0,1
-105.0,0.0,7.0,0.0979681,16.0,15.01,20.185,406753.0,6581.0,306.66,63.15,1.18,59.575500000000005,1.1133,21,28.0,1
-105.0,0.0,7.0,0.1017325,16.0,17.96,20.765,372457.0,5971.0,262.2,55.5,1.4,52.3586,1.3208000000000002,23,33.0,1
-105.0,0.0,7.0,0.0942517,16.0,17.3,21.19,285970.0,5099.0,230.8,46.36,0.87,43.7363,0.8208000000000001,13,24.0,1
-105.0,0.0,7.0,0.0932974999999999,16.0,18.58,20.715,300151.0,4458.0,270.97,51.8,1.85,48.8684,1.7452,10,16.0,1
-105.0,0.0,7.0,0.1037015,16.0,21.26,20.52,386293.0,6008.0,284.37,54.97,2.04,51.85850000000001,1.9247,5,175.0,1
-105.0,0.0,7.0,0.1036118,16.0,14.4,20.325,377588.0,4504.0,196.6,58.78,1.32,55.4529,1.2454,53,103.0,1
-105.0,0.0,7.0,0.0930525,16.0,15.98,20.845,356984.0,6821.0,318.75,51.13,1.61,48.236,1.5189,51,56.0,1
-105.0,0.0,7.0,0.086568,16.0,14.18,20.435,358301.0,4165.0,200.09,55.58,1.1,52.4341,1.0378,22,61.0,1
-105.0,0.0,7.0,0.0904185,16.0,18.6,20.875,397636.0,5686.0,274.75,59.49,1.64,56.1227,1.5472,22,56.0,1
-105.0,0.0,7.0,0.0920084,16.0,18.12,20.305,349842.0,5812.0,274.61,56.36,1.18,53.17,1.1132,26,27.0,1
-105.0,0.0,7.0,0.0881176,16.0,13.9,20.635,382284.0,5509.0,247.76,59.65,1.85,56.2736,1.7453,13,71.0,1
-105.0,0.0,7.0,0.0811879999999999,16.0,17.76,21.865,351027.0,5570.0,272.64,56.0,2.17,52.8303,2.0473,21,27.0,1
-105.0,0.0,7.0,0.0812855999999999,16.0,19.57,21.44,403322.0,6100.0,283.89,59.26,1.38,55.90560000000001,1.3019,20,82.0,1
-105.0,0.0,7.0,0.080716,16.0,21.23,20.13,381151.0,6648.0,329.03,55.95,1.21,52.7832,1.1416000000000002,24,41.0,1
-105.0,0.0,7.0,0.0778587999999999,16.0,17.94,20.12,364529.0,5362.0,245.94,56.54,1.47,53.3398,1.3868,25,79.0,1
-105.0,0.0,7.0,0.079616,16.0,19.53,18.91,389021.0,5140.0,296.87,55.81,1.38,52.6511,1.3019,12,66.0,1
-105.0,0.0,7.0,0.0838819999999999,16.0,19.33,20.18,359945.0,5807.0,279.53,53.72,2.07,50.6795,1.9529,29,79.0,1
-105.0,0.0,7.0,0.07832,16.0,15.68,19.58,361996.0,5024.0,238.02,55.46,0.92,52.3209,0.868,15,39.0,1
-105.0,0.0,7.0,0.0745459999999999,16.0,13.49,19.665,415193.0,4637.0,191.44,59.73,1.25,56.3491,1.1792,26,70.0,1
-105.0,0.0,7.0,0.0723152,16.0,20.32,20.265,419075.0,6380.0,293.01,62.83,1.51,59.273500000000006,1.4246,22,30.0,1
-105.0,0.0,7.0,0.0669619999999999,16.0,12.95,21.78,390057.0,6425.0,319.87,57.36,1.39,54.1134,1.3113,17,71.0,1
-105.0,0.0,7.0,0.0788128,16.0,21.66,20.025,417651.0,6068.0,311.57,63.14,2.18,59.5661,2.0564,17,32.0,1
-105.0,0.0,7.0,0.0767625999999999,16.0,14.91,20.535,385357.0,6051.0,294.05,56.1,1.94,52.9247,1.8302,14,4.0,1
-105.0,0.0,7.0,0.0850631,16.0,20.42,19.505,267563.0,4872.0,302.83,42.89,1.9,40.4627,1.7924,17,40.0,1
-105.0,0.0,7.0,0.094026,16.0,19.49,20.48,276269.0,4630.0,283.46,45.04,2.04,42.49100000000001,1.9246,6,118.0,1
-105.0,0.0,7.0,0.1080212,16.0,24.73,20.235,354775.0,5027.0,342.13,57.74,2.58,54.4718,2.434,52,125.0,1
-105.0,0.0,7.0,0.1185974,16.0,21.98,20.765,409061.0,6337.0,337.98,61.22,2.89,57.7548,2.7264,46,56.0,1
-105.0,0.0,7.0,0.1153399999999999,16.0,13.72,20.445,341179.0,4000.0,240.19,56.72,1.36,53.5095,1.2831,25,61.0,1
-105.0,0.0,7.0,0.1138021999999999,16.0,22.31,20.065,365148.0,6343.0,301.26,54.27,1.63,51.1982,1.5378,11,46.0,1
-105.0,0.0,7.0,0.1135231999999999,16.0,18.39,20.3,398008.0,6249.0,319.57,63.24,3.06,59.6604,2.8868,16,47.0,1
-105.0,0.0,7.0,0.1132822,16.0,22.0,20.54,364666.0,4905.0,308.86,51.31,2.1,48.4058,1.9812,28,37.0,1
-105.0,0.0,7.0,0.1252796,16.0,16.26,20.78,386437.0,6202.0,259.6,55.98,1.55,52.8115,1.4624,14,71.0,1
-105.0,0.0,7.0,0.1154989999999999,16.0,14.61,20.42,374850.0,4369.0,217.45,54.73,0.79,51.6323,0.7453,27,50.0,1
-105.0,0.0,7.0,0.1199523999999999,16.0,20.91,20.82,373586.0,6831.0,322.77,56.8,1.7,53.585,1.6039,20,57.0,1
-105.0,0.0,7.0,0.1190212,16.0,19.99,19.06,387982.0,6090.0,321.1,63.94,2.59,60.3208,2.4434,18,58.0,1
-105.0,0.0,7.0,0.1128532,16.0,15.63,20.665,355579.0,4709.0,236.09,54.51,0.58,51.4246,0.5472,21,45.0,1
-105.0,0.0,7.0,0.112453,16.0,17.5,20.19,353134.0,4777.0,236.78,51.98,1.59,49.0379,1.5,32,78.0,1
-105.0,0.0,7.0,0.1196881999999999,16.0,17.89,21.23,400150.0,7003.0,358.87,57.98,1.32,54.6981,1.2452,22,32.0,1
-105.0,0.0,7.0,0.1253296,16.0,15.86,20.73,372590.0,6424.0,303.78,54.46,1.57,51.3775,1.4812,27,80.0,1
-105.0,0.0,7.0,0.1184878,16.0,18.13,19.88,414531.0,5830.0,255.78,59.44,0.7,56.075500000000005,0.6604000000000001,19,55.0,1
-105.0,0.0,7.0,0.1119729999999999,16.0,19.9,20.875,433560.0,7940.0,356.8,67.7,2.95,63.8679,2.7831,21,30.0,1
-105.0,0.0,7.0,0.1012181,16.0,17.58,21.79,295177.0,5095.0,240.1,50.35,1.0,47.5004,0.9434,22,38.0,1
-105.0,0.0,7.0,0.0979543999999999,16.0,10.95,21.63,250605.0,3582.0,149.3,42.17,1.15,39.7835,1.085,27,28.0,1
-105.0,0.0,7.0,0.1027655,16.0,13.09,21.19,398196.0,5975.0,279.54,62.45,1.17,58.915,1.1038,2,51.0,1
-105.0,0.0,7.0,0.0931978999999999,16.0,16.99,19.58,339013.0,5288.0,244.53,55.54,1.45,52.3964,1.368,28,148.0,1
-105.0,0.0,7.0,0.0901747,16.0,14.93,21.905,374771.0,4739.0,213.92,56.17,1.34,52.9906,1.2642,58,100.0,1
-105.0,0.0,7.0,0.0921813999999999,16.0,14.63,20.59,384470.0,4776.0,236.61,60.54,0.79,57.1131,0.7453,40,54.0,1
-105.0,0.0,7.0,0.0938012,16.0,16.57,19.65,374318.0,6439.0,345.13,62.06,1.04,58.5471,0.9812,10,43.0,1
-105.0,0.0,7.0,0.096065,16.0,16.23,20.13,375579.0,4987.0,225.06,54.68,1.14,51.585,1.0756,33,52.0,1
-105.0,0.0,7.0,0.097671,16.0,21.4,20.535,375962.0,6180.0,324.98,58.6,1.81,55.283100000000005,1.7075,25,68.0,1
-105.0,0.0,7.0,0.1002559999999999,16.0,20.4,21.335,412272.0,6028.0,304.35,57.53,2.26,54.2736,2.132,19,37.0,1
-105.0,0.0,7.0,0.1033644,16.0,18.63,20.96,388845.0,7407.0,380.44,56.82,1.69,53.6038,1.5943,24,72.0,1
-105.0,0.0,7.0,0.1031841,16.0,24.29,20.325,349845.0,6462.0,359.86,56.5,2.06,53.3019,1.9434,22,55.0,1
-105.0,0.0,7.0,0.100328,16.0,16.79,20.265,394256.0,5360.0,243.65,58.92,1.8,55.5851,1.6982,24,27.0,1
-105.0,0.0,7.0,0.1018448,16.0,18.17,20.73,364774.0,5624.0,246.48,54.83,1.77,51.726400000000005,1.6698000000000002,32,71.0,1
-105.0,0.0,7.0,0.1054,16.0,21.81,20.17,380375.0,7398.0,422.61,56.12,3.58,52.9434,3.3773,15,47.0,1
-105.0,0.0,7.0,0.1101675999999999,16.0,15.96,20.505,369114.0,6923.0,352.58,57.76,1.13,54.4906,1.066,22,69.0,1
-105.0,0.0,7.0,0.1135855,16.0,19.05,20.39,386081.0,5808.0,277.02,59.05,1.15,55.7075,1.0849000000000002,17,72.0,1
-105.0,0.0,7.0,0.1117016,16.0,14.33,21.795,415862.0,6013.0,285.55,59.11,1.66,55.7642,1.5660999999999998,25,60.0,1
-105.0,0.0,7.0,0.1064455,16.0,19.65,19.925,419236.0,6667.0,280.38,60.63,3.24,57.198,3.0567,26,57.0,1
-105.0,0.0,7.0,0.1079704,16.0,17.3,20.12,347347.0,6606.0,340.94,53.64,2.18,50.6038,2.0566,28,31.0,1
-105.0,0.0,7.0,0.1086004,16.0,12.52,20.545,279545.0,4198.0,180.77,45.44,1.1,42.8682,1.0378,13,56.0,1
-105.0,0.0,7.0,0.1125168,16.0,23.07,20.62,379293.0,6462.0,383.67,57.31,2.74,54.0661,2.5849,8,1.0,1
-105.0,0.0,7.0,0.11202,16.0,20.21,19.935,382809.0,6110.0,277.9,63.68,1.29,60.0753,1.217,14,112.0,1
-105.0,0.0,7.0,0.106092,16.0,17.2,21.1,370857.0,6430.0,278.5,60.94,1.84,57.4905,1.736,14,126.0,1
-105.0,0.0,7.0,0.1004844,16.0,16.08,21.02,378140.0,4870.0,231.03,64.22,0.74,60.585,0.6981,13,77.0,1
-105.0,0.0,7.0,0.1092047999999999,16.0,27.56,20.55,372781.0,6956.0,463.32,53.01,3.37,50.0096,3.1792,55,38.0,1
-105.0,0.0,7.0,0.1154184,16.0,21.24,20.87,372532.0,5765.0,319.24,59.08,1.89,55.7359,1.783,50,74.0,1
-105.0,0.0,7.0,0.1279109999999999,16.0,22.0,20.65,362221.0,5607.0,324.81,53.98,1.97,50.9249,1.8584,30,56.0,1
-105.0,0.0,7.0,0.129852,16.0,16.51,20.675,378976.0,5926.0,266.16,54.59,1.76,51.5001,1.6605,19,78.0,1
-105.0,0.0,7.0,0.1221671999999999,16.0,17.59,21.005,364048.0,5089.0,224.85,52.96,1.21,49.9625,1.1416,22,50.0,1
-105.0,0.0,7.0,0.1151425,16.0,12.88,20.525,380683.0,5162.0,263.11,53.32,1.87,50.302,1.7641,25,62.0,1
-105.0,0.0,7.0,0.12982,16.0,29.82,20.585,377199.0,6404.0,450.55,58.55,2.4,55.2359,2.2641,13,50.0,1
-105.0,0.0,7.0,0.1380804,16.0,25.1,20.205,361757.0,5380.0,343.78,56.51,2.31,53.311400000000006,2.1793,37,59.0,1
-105.0,0.0,7.0,0.1390191,16.0,15.87,21.025,359850.0,4708.0,210.69,56.08,0.67,52.9059,0.6322,13,52.0,1
-105.0,0.0,7.0,0.1332489,16.0,17.63,20.825,386206.0,7177.0,329.21,56.37,1.51,53.1795,1.4246,31,56.0,1
