RSRP,DL_BLER,DL_MCS,UL_BLER,UL_MCS,UL_NPRB,UL_SNR,TX_Bytes,RX_Bytes,Estimated_UL_Buffer,PRBs_DL_Current,PRBs_UL_Current,PRB_Utilization_DL,PRB_Utilization_UL,UL_NumberOfPackets,DL_NumberOfPackets,label
-105.0,0.0,7.0,0.09108,14.0,16.29,19.27,101351.0,4111.0,193.83,41.88,0.43,39.5094,0.4058,40,0.0,1
-105.0,0.0,7.0,0.0879386,14.0,14.34,18.98,107402.0,4891.0,233.18,45.58,1.79,43.0,1.6888,5,0.0,1
-105.0,0.0,7.0,0.0860959999999999,14.0,15.71,17.56,101431.0,4530.0,202.16,41.88,1.36,39.5094,1.283,41,2.0,1
-105.0,0.0,7.0,0.0835094,14.0,13.04,18.23,103753.0,4500.0,237.78,46.13,1.27,43.5189,1.1982,2,0.0,1
-105.0,0.0,7.0,0.0816704,14.0,14.04,20.085,105000.0,6189.0,215.54,45.33,1.6,42.7641,1.5096,23,0.0,1
-105.0,0.0,7.0,0.079856,14.0,16.48,17.76,102808.0,4939.0,212.43,44.27,1.62,41.7641,1.5284,26,0.0,1
-105.0,0.0,7.0,0.0721871999999999,14.0,12.35,17.98,104376.0,5276.0,208.38,40.89,0.36,38.575500000000005,0.3398,36,0.0,1
-105.0,0.0,7.0,0.065186,14.0,11.48,17.865,100344.0,5717.0,243.32,43.82,1.18,41.3396,1.1132,1,1.0,1
-105.0,0.0,7.0,0.058149,14.0,13.61,19.43,105928.0,6420.0,262.02,44.27,2.44,41.7641,2.302,35,0.0,1
-105.0,0.0,7.0,0.0521156,14.02,13.65,17.61,102808.0,4859.0,198.59,40.03,1.64,37.7641,1.5473,32,48.0,1
-105.0,0.0,7.0,0.0472564,15.0,16.51,19.635,102376.0,4667.0,225.05,47.71,0.97,45.0095,0.9152,16,831.0,1
-105.0,0.0,7.0,0.0534891999999999,15.0,12.0,18.41,108217.0,5492.0,253.56,43.46,0.57,41.0,0.5377,33,0.0,1
-105.0,0.0,7.0,0.0557044,15.0,14.47,19.405,100536.0,4514.0,207.5,37.64,1.59,35.5094,1.5001,24,0.0,1
-105.0,0.0,7.0,0.0673962,15.0,13.63,19.09,101431.0,4029.0,170.89,42.94,0.96,40.5094,0.9057,7,0.0,1
-105.0,0.0,7.0,0.074736,15.0,15.83,19.66,102808.0,4584.0,231.06,40.82,1.66,38.5094,1.5659999999999998,27,0.0,1
-105.0,0.0,7.0,0.097734,15.0,14.62,18.7,105481.0,4476.0,205.12,39.76,1.0,37.5094,0.9435,35,0.0,1
-105.0,0.0,7.0,0.1016098,15.0,17.12,17.815,103736.0,4963.0,256.17,46.39,2.01,43.7641,1.8963,46,0.0,1
-105.0,0.0,7.0,0.115623,15.0,12.76,19.53,101431.0,4567.0,198.18,37.37,0.45,35.2547,0.4246,9,0.0,1
-105.0,0.0,7.0,0.1238322999999999,15.0,20.69,20.245,105529.0,5050.0,249.92,43.21,2.06,40.7641,1.9435,26,0.0,1
-105.0,0.0,7.0,0.1209516,15.0,14.07,18.285,103224.0,7805.0,363.0,40.43,1.14,38.1415,1.0756,34,0.0,1
-105.0,0.0,7.0,0.1254204,15.0,16.77,18.185,103753.0,8770.0,412.24,46.65,1.09,44.0095,1.0284,7,0.0,1
-105.0,0.0,7.0,0.120556,15.0,15.38,18.83,101431.0,6539.0,428.19,48.51,1.96,45.7641,1.8492,20,62.0,1
-105.0,0.0,7.0,0.1166106999999999,15.0,13.44,18.935,106377.0,7768.0,294.24,38.97,1.9,36.7641,1.7925,41,90.0,1
-105.0,0.0,7.0,0.1047360999999999,15.0,12.69,22.39,101431.0,3287.0,132.74,41.88,1.35,39.5094,1.2736,7,49.0,1
-105.0,0.0,7.0,0.0940675,15.0,6.2,19.595,106938.0,2048.0,39.53,43.89,0.44,41.4057,0.4153,26,80.0,1
-105.0,0.0,7.0,0.0938974,15.0,8.39,20.815,98630.0,2482.0,92.24,41.09,0.5,38.7641,0.4719,51,82.0,1
-105.0,0.0,7.0,0.1098,15.0,6.66,20.865,105080.0,1772.0,56.92,40.03,0.51,37.7641,0.4811999999999999,14,63.0,1
-105.0,0.0,7.0,0.1158509999999999,15.0,6.98,20.225,103753.0,1734.0,65.42,45.86,0.4,43.2642,0.3775,33,55.0,1
-105.0,0.0,7.0,0.1264935,15.0,7.25,19.75,105080.0,1804.0,61.58,40.03,0.47,37.7641,0.4434999999999999,2,99.0,1
-105.0,0.0,7.0,0.1511398,14.57,8.11,19.945,103673.0,2084.0,94.61,39.37,0.43,37.1415,0.4057,28,8.0,1
-105.0,0.0,7.0,0.1527149999999999,14.0,11.5,19.455,101431.0,3931.0,192.06,39.76,1.92,37.5094,1.8115,42,127.0,1
-105.0,0.0,7.0,0.1406427,14.0,17.38,18.9,106457.0,5695.0,254.1,41.88,0.52,39.5094,0.4905999999999999,1,26.0,1
-105.0,0.0,7.0,0.1286044999999999,14.0,13.62,20.125,105561.0,6266.0,240.74,41.34,1.15,39.0,1.0851,49,766.0,1
-105.0,0.0,7.0,0.1154975,14.0,10.92,18.395,100007.0,4661.0,202.94,38.97,1.57,36.7641,1.4812,3,36.0,1
-105.0,0.0,7.0,0.1037281999999999,14.0,10.18,19.285,105080.0,5411.0,223.27,45.06,1.32,42.5094,1.2453999999999998,31,83.0,1
-105.0,0.0,7.0,0.0930596,14.0,18.7,18.095,102808.0,5483.0,235.41,46.12,1.06,43.5094,1.0001,28,86.0,1
-105.0,0.0,7.0,0.0835748,14.0,16.47,19.1,105945.0,3826.0,181.14,40.55,0.85,38.2547,0.8019999999999999,25,14.0,1
-105.0,0.0,7.0,0.0750602,14.0,16.72,18.415,103753.0,10509.0,499.04,44.01,2.73,41.5189,2.5754,24,57.0,1
-105.0,0.0,7.0,0.0674067999999999,14.0,18.83,18.52,101431.0,6993.0,329.78,45.06,2.24,42.5094,2.1134,33,0.0,1
-105.0,0.0,7.0,0.067904,14.0,18.64,18.345,102808.0,5311.0,251.36,39.76,1.98,37.5094,1.8681,5,0.0,1
-105.0,0.0,7.0,0.071924,14.0,8.75,18.865,101351.0,2433.0,100.46,47.18,0.42,44.5094,0.3962999999999999,31,0.0,1
-105.0,0.0,7.0,0.0678858,14.0,9.69,19.225,105561.0,5030.0,210.77,40.55,0.93,38.2547,0.8775999999999999,36,9.0,1
-105.0,0.0,7.0,0.0609639999999999,14.0,9.76,19.43,103736.0,2678.0,98.8,35.79,0.87,33.7641,0.8209000000000001,30,0.0,1
-105.0,0.0,7.0,0.0546874,14.0,7.37,19.83,101351.0,2295.0,53.32,44.0,0.61,41.5094,0.5757,3,0.0,1
-105.0,0.0,7.0,0.0541771,14.0,6.44,21.0,107402.0,1817.0,55.49,45.85,0.49,43.2547,0.4625,48,67.0,1
-105.0,0.0,7.0,0.0631093999999999,14.0,9.05,18.135,101431.0,2379.0,95.07,45.06,0.96,42.5094,0.9059,3,91.0,1
-105.0,0.0,7.0,0.0782195,14.0,14.43,19.03,103753.0,4988.0,213.71,42.55,1.01,40.1415,0.953,34,75.0,1
-105.0,0.0,7.0,0.0734551999999999,14.0,10.68,18.475,105000.0,3945.0,162.87,42.42,0.31,40.0188,0.2925,36,13.0,1
-105.0,0.0,7.0,0.065894,14.0,10.9,18.33,102808.0,6549.0,259.94,44.0,3.09,41.5094,2.9153,18,106.0,1
-105.0,0.0,7.0,0.0598236,14.0,11.23,18.89,104376.0,4178.0,213.25,43.55,0.56,41.0849,0.5284,24,78.0,1
-105.0,0.0,7.0,0.0636059999999999,14.0,17.98,19.315,98967.0,4732.0,212.64,42.49,0.72,40.0849,0.6794,29,55.0,1
-105.0,0.0,7.0,0.0589943999999999,14.0,11.13,20.595,107305.0,4412.0,170.06,41.09,1.06,38.7641,1.0002000000000002,7,69.0,1
-105.0,0.0,7.0,0.0532095999999999,14.0,11.21,17.76,101431.0,2806.0,115.17,40.03,0.29,37.7641,0.2737,36,90.0,1
-105.0,0.0,7.0,0.0475298,14.91,7.03,19.435,103753.0,1849.0,58.51,42.4,0.49,40.0,0.4624,14,56.0,1
-105.0,0.0,7.0,0.0592235999999999,15.0,6.05,19.465,106840.0,1988.0,42.3,44.0,0.42,41.5094,0.3962999999999999,35,83.0,1
-105.0,0.0,7.0,0.0595679999999999,15.0,10.34,20.79,98264.0,2993.0,132.23,42.15,1.36,39.7641,1.2832,29,453.0,1
-105.0,0.0,7.0,0.0710061999999999,15.0,13.58,17.945,105080.0,4216.0,170.5,42.15,0.63,39.7641,0.5945,6,84.0,1
-105.0,0.0,7.0,0.0979218,15.0,8.38,19.495,102808.0,1931.0,89.97,40.03,0.29,37.7641,0.2737,37,124.0,1
-105.0,0.0,7.0,0.12104,15.0,7.48,20.71,105481.0,1940.0,71.43,40.82,0.56,38.5094,0.5284,1,8.0,1
-105.0,0.0,7.0,0.1330426,15.0,8.51,19.865,102808.0,2248.0,89.7,41.09,0.64,38.7641,0.6036,27,137.0,1
-105.0,0.0,7.0,0.1406207999999999,15.0,11.12,17.865,102359.0,2604.0,129.26,42.94,0.9,40.5094,0.8492999999999999,40,98.0,1
-105.0,0.0,7.0,0.1390686,15.0,10.16,18.5,105529.0,2598.0,91.42,38.7,0.63,36.5094,0.5943999999999999,24,19.0,1
-105.0,0.0,7.0,0.1319902,15.0,8.26,20.055,99575.0,2250.0,88.53,39.76,0.78,37.5094,0.7359,6,141.0,1
-105.0,0.0,7.0,0.1314528,15.0,8.91,19.525,106025.0,2485.0,99.8,45.59,0.59,43.0095,0.5566,34,51.0,1
-105.0,0.0,7.0,0.1338635999999999,15.0,7.73,19.66,102808.0,2301.0,78.49,44.27,0.53,41.7641,0.5001,27,6.0,1
-105.0,0.0,7.0,0.126348,15.0,11.45,18.935,105000.0,2829.0,128.19,40.82,0.4,38.5094,0.3773999999999999,4,0.0,1
-105.0,0.0,7.0,0.1223074,15.0,8.35,18.35,102808.0,1997.0,78.62,45.06,0.5,42.5094,0.4718,31,0.0,1
-105.0,0.0,7.0,0.125885,15.0,9.01,18.8,105561.0,2560.0,104.5,40.96,0.3,38.6416,0.2832,33,0.0,1
-105.0,0.0,7.0,0.124493,15.0,9.74,19.425,99159.0,2524.0,112.47,43.21,0.66,40.7641,0.6226999999999999,15,52.0,1
-105.0,0.0,7.0,0.1319582999999999,15.0,13.49,20.6,105928.0,3941.0,150.61,44.27,0.39,41.7641,0.368,23,102.0,1
-105.0,0.0,7.0,0.1287576,15.0,7.36,19.95,103753.0,1978.0,71.48,40.82,0.44,38.5094,0.4150999999999999,27,39.0,1
-105.0,0.0,7.0,0.1361185999999999,15.0,6.35,20.415,105080.0,1782.0,56.52,39.76,0.59,37.5094,0.5567,29,100.0,1
-105.0,0.0,7.0,0.1527257,14.69,8.86,20.72,103673.0,1924.0,87.07,46.65,0.66,44.0095,0.6228,27,76.0,1
-105.0,0.0,7.0,0.1708355999999999,13.72,8.65,20.155,101431.0,2016.0,80.31,46.12,0.61,43.5094,0.5756,7,36.0,1
-105.0,0.0,7.0,0.161886,12.7,10.25,19.51,105080.0,2668.0,102.25,41.88,1.35,39.5094,1.2736,31,58.0,1
-105.0,0.0,7.0,0.1454004,12.0,12.89,17.595,103289.0,2513.0,114.34,41.09,0.1,38.7641,0.0944,24,1.0,1
-105.0,0.0,7.0,0.1304514999999999,12.0,9.85,19.98,101351.0,2326.0,96.56,37.91,0.49,35.7641,0.4624,25,0.0,1
-105.0,0.0,7.0,0.1189925999999999,12.0,12.7,17.825,102808.0,2327.0,108.69,41.88,0.52,39.5094,0.4906,23,226.0,1
-105.0,0.0,7.0,0.1074194999999999,12.0,11.95,19.145,106008.0,2732.0,114.52,44.0,0.83,41.5094,0.7831999999999999,24,0.0,1
-105.0,0.0,7.0,0.0968738,12.0,12.36,19.295,100024.0,2562.0,115.21,41.62,0.72,39.2642,0.6794,15,0.0,1
-105.0,0.0,7.0,0.0865635999999999,12.0,9.45,23.095,106025.0,1827.0,76.89,44.52,0.43,42.0,0.4058,37,247.0,1
-105.0,0.0,7.0,0.0776727,12.0,11.39,18.575,102808.0,2567.0,105.95,42.15,1.54,39.7641,1.4529,17,0.0,1
-105.0,0.0,7.0,0.0704758,12.0,12.63,21.145,105080.0,2743.0,120.43,41.88,1.66,39.5094,1.5661,31,0.0,1
-105.0,0.0,7.0,0.0633012999999999,12.0,11.41,18.08,102728.0,2219.0,92.53,46.12,0.54,43.5094,0.5096,24,195.0,1
-105.0,0.0,7.0,0.0570841999999999,12.0,14.75,21.41,101912.0,3065.0,137.77,38.59,0.1,36.4057,0.0944,12,0.0,1
-105.0,0.0,7.0,0.0515332,12.16,9.28,19.05,106457.0,2404.0,105.6,48.24,1.25,45.5094,1.1795,17,0.0,1
-105.0,0.0,7.0,0.0462432,13.19,11.26,18.24,102279.0,2650.0,118.44,40.03,1.16,37.7641,1.0945,30,265.0,1
-105.0,0.0,7.0,0.0415295999999999,14.21,12.91,19.055,107402.0,2839.0,122.24,43.86,1.51,41.3774,1.4246,27,0.0,1
-105.0,0.0,7.0,0.0430514,15.0,7.78,19.14,97782.0,2131.0,78.72,44.27,0.74,41.7641,0.6981,28,107.0,1
-105.0,0.0,7.0,0.0616133,15.0,9.23,17.93,106025.0,2722.0,108.07,42.68,0.79,40.2642,0.7454,29,26.0,1
-105.0,0.0,7.0,0.0701291999999999,15.0,10.4,19.105,102728.0,2128.0,117.52,43.21,0.93,40.7641,0.8775999999999999,12,68.0,1
-105.0,0.0,7.0,0.075621,15.0,8.46,19.53,101431.0,2677.0,74.06,40.03,0.45,37.7641,0.4246999999999999,17,119.0,1
-105.0,0.0,7.0,0.0933776,15.0,7.53,19.105,108217.0,2407.0,77.26,44.79,0.76,42.2547,0.7171,38,116.0,1
-105.0,0.0,7.0,0.1088306,15.0,7.1,19.09,100152.0,1492.0,64.42,40.03,0.64,37.7641,0.6037,36,133.0,1
-105.0,0.0,7.0,0.1215488,15.0,12.0,20.6,106377.0,2864.0,135.84,47.18,0.91,44.5094,0.8586,24,96.0,1
-105.0,0.0,7.0,0.1261438,15.0,9.7,20.485,98710.0,2324.0,99.53,38.97,0.58,36.7641,0.5472,25,39.0,1
-105.0,0.0,7.0,0.1244379999999999,15.0,7.45,18.855,107402.0,2131.0,78.9,45.32,0.77,42.7548,0.7265999999999999,4,17.0,1
-105.0,0.0,7.0,0.1330007999999999,15.0,8.9,17.96,100503.0,2204.0,84.08,44.0,0.64,41.5094,0.6039,40,0.0,1
-105.0,0.0,7.0,0.1420119,15.0,9.3,20.0,104601.0,2560.0,110.29,40.68,0.59,38.3774,0.5566,33,0.0,1
-105.0,0.0,7.0,0.1432132,15.0,6.65,18.79,105080.0,1674.0,69.2,43.73,0.73,41.2547,0.6888,20,0.0,1
-105.0,0.0,7.0,0.143318,15.0,8.15,19.115,101431.0,2390.0,67.91,42.94,0.47,40.5094,0.4433999999999999,26,424.0,1
-105.0,0.0,7.0,0.1436408,15.0,7.76,18.435,103209.0,2018.0,75.15,41.61,0.72,39.2547,0.6794999999999999,17,117.0,1
-105.0,0.0,7.0,0.1486015,14.45,7.42,19.77,105080.0,1952.0,66.36,40.82,0.61,38.5094,0.5755,31,0.0,1
-105.0,0.0,7.0,0.1513894,14.0,6.22,18.76,103736.0,1519.0,34.01,39.76,0.25,37.5094,0.236,11,58.0,1
-105.0,0.0,7.0,0.1410059,14.0,7.79,20.04,104152.0,2224.0,72.79,45.06,0.57,42.5094,0.5379999999999999,29,0.0,1
-105.0,0.0,7.0,0.1297636,14.0,6.78,20.35,100952.0,1690.0,56.2,44.8,0.46,42.2642,0.4342,26,0.0,1
-105.0,0.0,7.0,0.129877,14.0,7.96,19.57,106025.0,2181.0,77.28,43.73,0.75,41.2547,0.7078,24,2.0,1
-105.0,0.0,7.0,0.1337962,14.0,10.3,18.69,102808.0,2333.0,97.68,44.27,0.98,41.7641,0.9246,3,0.0,1
-105.0,0.0,7.0,0.1271591,14.0,16.75,18.835,105000.0,5392.0,239.14,38.97,1.13,36.7641,1.0662,36,345.0,1
-105.0,0.0,7.0,0.1141963,14.0,10.43,18.5,102808.0,5557.0,213.14,42.94,0.56,40.5094,0.5285,38,3.0,1
-105.0,0.0,7.0,0.1025577999999999,14.0,8.28,19.525,105561.0,3954.0,154.79,44.95,0.65,42.4057,0.6134000000000001,3,0.0,1
-105.0,0.0,7.0,0.1035735,14.0,9.94,18.685,99159.0,2350.0,95.46,41.88,1.21,39.5094,1.1417,26,204.0,1
-105.0,0.0,7.0,0.1126715999999999,14.0,8.42,20.16,105928.0,1848.0,77.49,38.97,0.47,36.7641,0.4436,30,48.0,1
-105.0,0.0,7.0,0.111953,14.0,6.47,19.24,103753.0,1951.0,36.58,45.07,0.3,42.5189,0.2832,28,20.0,1
-105.0,0.0,7.0,0.1023008,14.0,11.88,19.735,105080.0,4694.0,196.13,44.0,1.77,41.5094,1.67,9,164.0,1
-105.0,0.0,7.0,0.0922697,14.0,18.79,17.52,103673.0,4317.0,203.34,39.49,2.12,37.2547,1.9999,24,114.0,1
-105.0,0.0,7.0,0.087986,14.0,19.27,19.525,101431.0,4424.0,211.98,37.64,1.45,35.5094,1.3679,45,129.0,1
-105.0,0.0,7.0,0.085294,14.0,12.91,19.07,106457.0,5596.0,250.49,45.06,0.86,42.5094,0.8114999999999999,9,13.0,1
-105.0,0.0,7.0,0.0777664,14.0,15.26,19.545,101912.0,5112.0,317.89,41.34,0.27,39.0,0.2547999999999999,41,0.0,1
-105.0,0.0,7.0,0.0698392,14.0,17.68,18.83,101351.0,5666.0,175.13,41.09,0.39,38.7641,0.368,4,26.0,1
-105.0,0.0,7.0,0.0627203999999999,14.0,18.5,18.915,103736.0,5456.0,275.23,42.15,0.72,39.7641,0.6792999999999999,29,41.0,1
-105.0,0.0,7.0,0.0618223,14.0,16.4,19.105,105080.0,5326.0,218.27,46.12,1.61,43.5094,1.519,30,82.0,1
-105.0,0.0,7.0,0.0562061999999999,14.0,16.37,17.7,100024.0,4590.0,196.11,37.25,1.9,35.1415,1.7926,26,39.0,1
-105.0,0.0,7.0,0.0506927,14.0,11.93,17.67,106025.0,5903.0,264.71,44.53,2.82,42.0095,2.6605000000000003,14,153.0,1
-105.0,0.0,7.0,0.0452799999999999,14.96,15.72,18.745,102808.0,4565.0,224.76,47.18,1.12,44.5094,1.0566,33,13.0,1
-105.0,0.0,7.0,0.0579572,15.0,11.07,19.655,105080.0,3294.0,136.64,44.27,0.92,41.7641,0.8679000000000001,2,453.0,1
-105.0,0.0,7.0,0.0701499999999999,15.0,12.35,19.08,102728.0,4717.0,205.49,40.03,1.59,37.7641,1.5,53,143.0,1
-105.0,0.0,7.0,0.0755399999999999,15.0,14.58,18.81,105561.0,4167.0,189.71,46.53,0.56,43.8963,0.5284,1,74.0,1
-105.0,0.0,7.0,0.0848809999999999,15.0,17.21,20.57,102808.0,5308.0,243.95,44.0,1.63,41.5094,1.5378,29,117.0,1
-105.0,0.0,7.0,0.088598,15.0,15.5,18.75,102279.0,4199.0,185.15,43.48,0.91,41.0188,0.8587,34,30.0,1
-105.0,0.0,7.0,0.1036153999999999,15.0,14.79,18.08,107402.0,4939.0,222.94,45.59,1.05,43.0095,0.9906,24,60.0,1
-105.0,0.0,7.0,0.1023333,15.0,12.46,19.745,97782.0,3688.0,157.88,47.18,1.02,44.5094,0.9624,1,0.0,1
-105.0,0.0,7.0,0.1226439,15.0,18.39,19.455,106025.0,5304.0,258.38,39.76,1.91,37.5094,1.8019,22,0.0,1
-105.0,0.0,7.0,0.1209911999999999,15.0,13.69,20.81,102728.0,4181.0,177.47,40.82,0.88,38.5094,0.8303,31,0.0,1
-105.0,0.0,7.0,0.11822,15.0,15.41,18.57,101431.0,4498.0,223.32,40.03,0.84,37.7641,0.7925,33,123.0,1
-105.0,0.0,7.0,0.1300724999999999,15.0,10.71,19.01,109402.0,3524.0,134.19,41.95,0.53,39.575500000000005,0.5,38,0.0,1
-105.0,0.0,7.0,0.1317025,15.0,15.29,17.925,98967.0,6485.0,301.07,44.61,1.05,42.0849,0.9906,24,140.0,1
-105.0,0.0,7.0,0.1267376,15.0,9.12,19.265,106377.0,2456.0,121.56,50.63,1.1,47.7641,1.0376,22,107.0,1
-105.0,0.0,7.0,0.1331244,15.0,8.67,20.165,102359.0,2168.0,80.75,39.76,0.45,37.5094,0.4246999999999999,22,6.0,1
-105.0,0.0,7.0,0.1450833,14.69,6.6,20.18,103753.0,1744.0,54.07,41.89,0.42,39.5189,0.3964,23,80.0,1
-105.0,0.0,7.0,0.1551998999999999,14.0,7.8,19.795,100503.0,2017.0,68.75,42.94,0.61,40.5094,0.5757,15,0.0,1
-105.0,0.0,7.0,0.143174,14.0,8.12,23.33,103224.0,2508.0,74.79,44.53,0.52,42.0095,0.4907999999999999,28,0.0,1
-105.0,0.0,7.0,0.1285894,14.0,9.2,18.15,102808.0,2208.0,97.41,46.12,0.65,43.5094,0.6134000000000001,6,0.0,1
-105.0,0.0,7.0,0.120488,14.0,10.1,21.075,105080.0,2598.0,84.24,40.82,1.11,38.5094,1.0474,29,0.0,1
-105.0,0.0,7.0,0.1203667999999999,14.0,9.29,19.81,103209.0,2250.0,89.44,44.14,0.87,41.6416,0.8209000000000001,34,0.0,1
-105.0,0.0,7.0,0.1145388,14.0,10.46,19.595,105080.0,2733.0,115.13,41.09,0.39,38.7641,0.3681,25,0.0,1
-105.0,0.0,7.0,0.1110541999999999,14.0,10.17,18.74,102808.0,2292.0,97.32,43.21,0.74,40.7641,0.6983,23,0.0,1
-105.0,0.0,7.0,0.1119508999999999,14.0,8.94,19.8,105080.0,2428.0,84.8,42.94,0.62,40.5094,0.5851,14,0.0,1
-105.0,0.0,7.0,0.1067234,14.0,10.02,20.3,100952.0,2365.0,91.37,44.8,0.85,42.2642,0.8021,28,409.0,1
-105.0,0.0,7.0,0.0989068,14.0,6.78,19.555,102376.0,1915.0,53.66,41.34,0.46,39.0,0.4342,37,0.0,1
-105.0,0.0,7.0,0.0888299999999999,14.0,7.9,20.56,105080.0,2063.0,59.87,39.76,0.48,37.5094,0.4529999999999999,7,362.0,1
-105.0,0.0,7.0,0.0797777999999999,14.0,11.84,18.665,102728.0,2307.0,95.16,45.06,0.59,42.5094,0.5568,39,0.0,1
-105.0,0.0,7.0,0.075102,14.0,8.05,22.18,106457.0,1981.0,71.25,42.15,0.2,39.7641,0.1888,9,153.0,1
-105.0,0.0,7.0,0.0775472,14.0,7.05,21.185,101912.0,1709.0,52.06,44.68,0.41,42.151,0.3869999999999999,20,0.0,1
-105.0,0.0,7.0,0.0743025,14.0,6.44,19.565,101431.0,1849.0,45.86,45.33,0.53,42.7641,0.5002,29,0.0,1
-105.0,0.0,7.0,0.0667295,14.0,8.54,22.695,107305.0,2192.0,81.24,38.97,0.92,36.7641,0.8681,30,164.0,1
-105.0,0.0,7.0,0.0599264,14.0,7.77,19.48,102376.0,2131.0,59.96,44.53,0.59,42.0095,0.5568,28,0.0,1
-105.0,0.0,7.0,0.0680191,14.0,13.27,18.975,102808.0,3247.0,153.13,46.12,1.32,43.5094,1.2455,27,383.0,1
-105.0,0.0,7.0,0.075507,14.0,13.44,17.945,107322.0,5031.0,226.09,38.43,2.17,36.2547,2.0472,1,0.0,1
-105.0,0.0,7.0,0.0861840999999999,14.0,20.5,18.85,97782.0,4104.0,214.27,43.21,2.28,40.7641,2.1511,45,0.0,1
-105.0,0.0,7.0,0.082879,14.0,15.85,19.245,108729.0,5416.0,222.49,45.06,1.79,42.5094,1.6887,24,0.0,1
-105.0,0.0,7.0,0.0743528,14.0,19.87,18.64,103289.0,5058.0,237.89,42.83,1.47,40.4057,1.3870000000000002,1,0.0,1
-105.0,0.0,7.0,0.0674234999999999,14.0,10.65,20.94,101351.0,5415.0,219.47,45.06,1.63,42.5094,1.5378999999999998,26,0.0,1
-105.0,0.0,7.0,0.0684308999999999,14.0,16.93,17.58,103736.0,5117.0,252.65,41.09,0.55,38.7641,0.519,32,0.0,1
-105.0,0.0,7.0,0.0653262,14.0,13.28,18.765,105080.0,5237.0,209.76,46.12,0.96,43.5094,0.9058,32,0.0,1
-105.0,0.0,7.0,0.0624045,14.0,17.88,17.99,100024.0,5067.0,218.67,46.91,1.67,44.2547,1.5756,18,0.0,1
-105.0,0.0,7.0,0.0575667,14.0,12.24,19.69,106025.0,4918.0,196.07,40.43,1.48,38.1415,1.3963,23,0.0,1
-105.0,0.0,7.0,0.0516416,14.0,15.83,18.71,102808.0,5195.0,230.29,41.09,1.16,38.7641,1.0944999999999998,23,0.0,1
-105.0,0.0,7.0,0.0468796,14.68,20.05,18.825,105080.0,5077.0,258.37,42.15,2.1,39.7641,1.9812,8,0.0,1
-105.0,0.0,7.0,0.0544539999999999,15.0,15.07,19.04,102728.0,4392.0,185.09,45.06,0.96,42.5094,0.9055,35,0.0,1
-105.0,0.0,7.0,0.0721851999999999,15.0,15.08,19.59,101912.0,4264.0,187.48,38.16,1.66,36.0,1.5662,15,0.0,1
-105.0,0.0,7.0,0.0805574999999999,15.0,9.38,18.94,105080.0,4716.0,211.41,41.09,0.82,38.7641,0.7736,33,0.0,1
-105.0,0.0,7.0,0.0849095,15.0,20.88,18.5,103656.0,6063.0,301.57,40.03,2.43,37.7641,2.2924,27,0.0,1
-105.0,0.0,7.0,0.088446,15.0,12.64,19.46,107402.0,4330.0,163.31,40.55,0.83,38.2547,0.7831,2,0.0,1
-105.0,0.0,7.0,0.0950552,15.0,13.68,19.63,97782.0,3847.0,179.03,40.82,1.01,38.5094,0.953,26,0.0,1
-105.0,0.0,7.0,0.0985871999999999,15.0,13.25,18.755,106025.0,4059.0,176.06,42.68,0.53,40.2642,0.5,32,0.0,1
-105.0,0.0,7.0,0.0961099,15.0,18.96,18.78,102728.0,5078.0,239.57,48.51,0.63,45.7641,0.5945,7,0.0,1
-105.0,0.0,7.0,0.093109,15.0,22.35,19.105,101431.0,6133.0,279.77,41.09,1.37,38.7641,1.2926,32,0.0,1
-105.0,0.0,7.0,0.0957201999999999,15.0,19.55,18.015,109402.0,4605.0,212.12,47.25,1.81,44.575500000000005,1.7076,27,0.0,1
-105.0,0.0,7.0,0.087082,15.0,16.03,19.23,98967.0,4904.0,235.69,42.49,0.9,40.0849,0.8492999999999999,34,0.0,1
-105.0,0.0,7.0,0.0884106999999999,15.0,15.68,18.82,106377.0,3382.0,151.63,43.21,0.79,40.7641,0.7453,32,639.0,1
-105.0,0.0,7.0,0.0869263999999999,15.0,18.11,19.63,102359.0,6932.0,329.98,44.0,1.85,41.5094,1.7453,6,0.0,1
-105.0,0.0,7.0,0.078857,15.0,20.63,18.3,103753.0,6447.0,308.54,41.09,1.57,38.7641,1.4812,43,863.0,1
-105.0,0.0,7.0,0.0805016,15.0,19.63,18.54,100503.0,5837.0,272.25,40.82,1.53,38.5094,1.4435,22,12.0,1
-105.0,0.0,7.0,0.0835776,15.0,19.12,19.01,103224.0,8829.0,442.72,43.47,1.48,41.0095,1.3963,30,0.0,1
-105.0,0.0,7.0,0.0757152,15.0,22.34,18.89,102808.0,6600.0,334.87,44.27,2.73,41.7641,2.5756,21,0.0,1
-105.0,0.0,7.0,0.0731553999999999,15.0,14.14,19.69,105080.0,5435.0,189.41,44.0,0.86,41.5094,0.8114,9,0.0,1
-105.0,0.0,7.0,0.0720648999999999,15.0,19.76,18.025,106858.0,4389.0,222.39,43.21,0.99,40.7641,0.934,36,0.0,1
-105.0,0.0,7.0,0.0847124999999999,15.0,13.33,21.785,104918.0,4203.0,158.29,39.76,0.53,37.5094,0.5002,6,0.0,1
-105.0,0.0,7.0,0.0879398,15.0,15.31,21.2,102808.0,3846.0,173.78,42.94,1.48,40.5094,1.3963,41,0.0,1
