RSRP,DL_BLER,DL_MCS,UL_BLER,UL_MCS,UL_NPRB,UL_SNR,TX_Bytes,RX_Bytes,Estimated_UL_Buffer,PRBs_DL_Current,PRBs_UL_Current,PRB_Utilization_DL,PRB_Utilization_UL,UL_NumberOfPackets,DL_NumberOfPackets
-105.0,0.0,7.0,0.0828161,15.0,16.33,19.615,384606.0,6928.0,311.5,59.96,1.71,56.5658,1.6132999999999995,20,57.0
-105.0,0.0,7.0,0.0795785,15.0,19.45,20.45,379903.0,5254.0,260.06,51.35,1.47,48.443000000000005,1.3868,18,28.0
-105.0,0.0,7.0,0.0804163999999999,15.0,18.33,19.91,374147.0,5559.0,253.05,57.74,1.52,54.4714,1.4341,15,61.0
-105.0,0.0,7.0,0.076326,15.0,20.55,20.44,378192.0,6000.0,277.7,51.71,1.22,48.7824,1.1511,25,10.0
-105.0,0.0,7.0,0.0684719999999999,15.0,21.57,20.585,414786.0,5949.0,315.49,60.48,1.36,57.0563,1.2832,28,159.0
-105.0,0.0,7.0,0.0726525,15.0,21.08,20.655,367516.0,6477.0,299.19,58.08,2.77,54.792,2.6133,18,82.0
-105.0,0.0,7.0,0.0706907999999999,15.0,20.0,21.335,395642.0,5392.0,284.3,55.27,1.87,52.1412,1.7643,21,28.0
-105.0,0.0,7.0,0.0834174999999999,15.0,18.54,20.705,395057.0,5912.0,276.99,56.02,1.52,52.8487,1.4341,9,62.0
-105.0,0.0,7.0,0.0854132,15.0,22.12,21.225,347853.0,5922.0,290.86,52.53,0.62,49.5562,0.5849,26,68.0
-105.0,0.0,7.0,0.0918819999999999,15.0,19.36,20.38,383411.0,5801.0,278.14,58.12,2.05,54.8299,1.9339,25,77.0
-105.0,0.0,7.0,0.090358,15.0,20.23,20.35,412481.0,5856.0,289.8,61.22,1.51,57.7546,1.4245,12,50.0
-105.0,0.0,7.0,0.0914176,15.0,17.42,20.355,359089.0,6311.0,318.92,50.03,1.26,47.1975,1.1888,28,48.0
-105.0,0.0,7.0,0.0999988,15.0,19.36,20.13,375681.0,5785.0,286.32,57.16,1.85,53.9241,1.7453,26,36.0
-105.0,0.0,7.0,0.1022024,15.0,15.53,21.09,420979.0,5191.0,232.92,60.39,1.32,56.9715,1.2453999999999998,15,76.0
-105.0,0.0,7.0,0.0977973,15.0,15.69,20.0,407936.0,6230.0,285.77,61.25,1.23,57.7828,1.1605,20,73.0
-105.0,0.0,7.0,0.0882917999999999,15.0,28.76,19.525,301810.0,6690.0,392.02,45.69,2.36,43.1029,2.2265,15,51.0
-105.0,0.0,7.0,0.091163,15.0,15.24,20.09,344080.0,4759.0,227.44,59.29,1.66,55.9339,1.5663,8,60.0
-105.0,0.0,7.0,0.0978102,15.0,24.63,20.94,389130.0,5408.0,327.33,57.27,1.51,54.0278,1.4246,26,51.0
-105.0,0.0,7.0,0.1006164,15.0,19.03,19.63,397386.0,5805.0,254.74,62.04,2.72,58.5283,2.5662000000000003,49,65.0
-105.0,0.0,7.0,0.0963692,15.0,23.85,20.3,388189.0,5527.0,328.16,52.9,1.67,49.90520000000001,1.5756,15,37.0
-105.0,0.0,7.0,0.0928598,15.0,20.5,20.26,375819.0,6058.0,276.53,54.36,1.24,51.282700000000006,1.17,33,55.0
-105.0,0.0,7.0,0.0947128,15.0,16.03,20.34,387424.0,4455.0,216.68,59.46,1.47,56.0942,1.3868,9,63.0
-105.0,0.0,7.0,0.0981143999999999,15.0,23.64,20.485,390901.0,6901.0,361.42,60.79,4.44,57.3488,4.1889,14,37.0
-105.0,0.0,7.0,0.1118071,15.0,15.34,19.14,379788.0,5940.0,288.61,55.99,1.53,52.820600000000006,1.4435,25,27.0
-105.0,0.0,7.0,0.1030675,15.0,21.06,19.855,404110.0,6644.0,327.6,58.14,1.96,54.8489,1.8492,16,131.0
-105.0,0.0,7.0,0.1075401999999999,15.0,19.58,20.145,377423.0,5255.0,242.22,55.21,0.81,52.0846,0.7643000000000001,19,126.0
-105.0,0.0,7.0,0.0987287999999999,15.0,26.63,20.495,378978.0,5734.0,358.91,54.12,0.38,51.0561,0.3585,25,28.0
-105.0,0.0,7.0,0.1007432999999999,15.0,19.64,20.52,390242.0,5841.0,269.66,56.98,1.67,53.7545,1.5756,9,87.0
-105.0,0.0,7.0,0.102317,15.0,17.65,20.11,385503.0,5068.0,246.55,60.3,1.54,56.8865,1.4529,30,30.0
-105.0,0.0,7.0,0.1018969999999999,15.0,17.89,20.0,394896.0,5445.0,240.6,58.6,1.57,55.282700000000006,1.4813,14,76.0
-105.0,0.0,7.0,0.0965283999999999,15.0,17.61,20.745,343204.0,5013.0,234.79,51.31,1.15,48.4054,1.085,18,58.0
-105.0,0.0,7.0,0.090685,15.0,17.94,19.895,401580.0,5723.0,256.22,60.64,1.93,57.2075,1.821,25,60.0
-105.0,0.0,7.0,0.0848183999999999,15.0,22.48,20.77,397351.0,6909.0,347.54,61.9,2.22,58.3962,2.0945,18,54.0
-105.0,0.0,7.0,0.0833257999999999,15.0,15.34,20.375,393280.0,6383.0,298.5,55.78,1.16,52.6223,1.0945,23,58.0
-105.0,0.0,7.0,0.0767299999999999,15.0,18.47,21.045,374023.0,5372.0,254.15,58.78,1.38,55.4526,1.3021,18,47.0
-105.0,0.0,7.0,0.0771087999999999,15.0,22.36,20.11,310415.0,4341.0,329.08,48.41,1.19,45.669,1.1228,22,69.0
-105.0,0.0,7.0,0.0824546999999999,15.0,19.9,19.86,379757.0,6292.0,250.72,58.93,1.4,55.5941,1.3209,5,50.0
-105.0,0.0,7.0,0.0885673999999999,15.0,20.34,19.815,400355.0,5622.0,279.27,59.78,2.34,56.396,2.2075,60,56.0
-105.0,0.0,7.0,0.0895789999999999,15.0,17.02,21.305,382143.0,6744.0,325.87,56.62,2.51,53.4146,2.3682,33,28.0
-105.0,0.0,7.0,0.0829301,15.0,19.23,20.99,375091.0,5421.0,257.87,59.15,1.45,55.8018,1.3678,22,86.0
-105.0,0.0,7.0,0.0772663,15.0,14.31,21.33,394193.0,5433.0,269.61,62.59,0.82,59.047,0.7737,9,69.0
-105.0,0.0,7.0,0.0719419,15.0,18.29,20.79,383676.0,5397.0,232.72,56.07,1.81,52.896,1.7076000000000002,21,23.0
-105.0,0.0,7.0,0.0727847,15.0,16.22,20.99,365848.0,6860.0,335.87,55.78,2.17,52.6224,2.0473,25,50.0
-105.0,0.0,7.0,0.073944,15.0,19.31,19.81,398476.0,4754.0,248.31,59.83,2.37,56.4431,2.2359,11,20.0
-105.0,0.0,7.0,0.0754324,15.0,17.64,20.175,381704.0,5263.0,275.11,59.21,1.0,55.8583,0.9435,26,131.0
-105.0,0.0,7.0,0.075562,15.0,22.12,20.29,373551.0,6391.0,280.09,56.0,1.58,52.8298,1.4906,18,126.0
-105.0,0.0,7.0,0.0699648,15.0,18.7,19.86,403773.0,5214.0,253.01,59.37,0.97,56.0092,0.9153,17,40.0
-105.0,0.0,7.0,0.062762,15.0,29.36,20.36,368410.0,6943.0,390.68,57.89,3.03,54.6127,2.8586,25,80.0
-105.0,0.0,7.0,0.0638069,15.0,23.45,20.92,414753.0,6780.0,341.63,62.55,2.09,59.0092,1.9719,21,54.0
-105.0,0.0,7.0,0.0686789999999999,15.0,17.22,20.52,377083.0,5107.0,252.65,56.74,1.56,53.5278,1.4718,13,49.0
-105.0,0.0,7.0,0.073002,15.0,19.65,20.33,385288.0,4760.0,288.78,52.56,1.51,49.584300000000006,1.4245,20,66.0
-105.0,0.0,7.0,0.0686666,15.0,24.09,20.73,393665.0,7255.0,333.32,61.08,1.83,57.6223,1.7266,22,27.0
-105.0,0.0,7.0,0.0806632,15.0,18.43,20.12,386035.0,4735.0,238.7,60.16,1.82,56.7546,1.7170999999999998,24,81.0
-105.0,0.0,7.0,0.0871218999999999,15.0,13.1,19.41,418695.0,6272.0,285.99,64.18,1.24,60.5471,1.17,15,60.0
-105.0,0.0,7.0,0.0856036,15.0,19.99,19.82,343296.0,5101.0,279.04,56.86,1.06,53.6413,1.0001,20,45.0
-105.0,0.0,7.0,0.0915884999999999,15.0,17.42,19.645,309448.0,4303.0,211.15,54.55,2.17,51.4617,2.0472,25,71.0
-105.0,0.0,7.0,0.0852762,15.0,18.82,21.535,388315.0,6912.0,302.65,58.46,1.26,55.1507,1.1888,7,35.0
-105.0,0.0,7.0,0.0812156,15.0,21.56,20.02,402128.0,6476.0,302.28,59.96,1.51,56.5657,1.4246,54,62.0
-105.0,0.0,7.0,0.0735589999999999,15.0,15.82,21.225,352956.0,6156.0,308.64,59.48,0.58,56.1128,0.5473,21,77.0
-105.0,0.0,7.0,0.0708807,15.0,19.12,20.39,378092.0,5767.0,270.94,57.31,1.68,54.0657,1.585,9,58.0
-105.0,0.0,7.0,0.080791,15.0,16.99,20.175,388880.0,4826.0,216.47,57.46,1.85,54.2073,1.7453,29,62.0
-105.0,0.0,7.0,0.0842008999999999,15.0,24.71,19.705,386885.0,5696.0,373.6,59.6,1.79,56.226000000000006,1.6888,18,31.0
-105.0,0.0,7.0,0.093336,15.0,24.76,20.47,378642.0,6613.0,348.81,55.71,3.63,52.5561,3.4246,18,52.0
-105.0,0.0,7.0,0.0897684,15.0,16.91,21.21,383677.0,4525.0,212.14,59.48,1.59,56.1129,1.5001000000000002,27,30.0
-105.0,0.0,7.0,0.098208,15.0,21.39,19.83,377105.0,6176.0,315.7,53.23,2.24,50.2165,2.1134,25,178.0
-105.0,0.0,7.0,0.0991315,15.0,16.13,20.43,384383.0,4315.0,190.27,59.76,1.18,56.3771,1.1134,19,59.0
-105.0,0.0,7.0,0.089211,15.0,21.24,20.3,400162.0,7833.0,394.63,54.64,0.74,51.546800000000005,0.6981,25,53.0
-105.0,0.0,7.0,0.0870108,15.0,19.1,19.205,358294.0,5379.0,287.87,54.32,1.45,51.2447,1.3682,21,34.0
-105.0,0.0,7.0,0.0887969999999999,15.0,20.06,20.26,401021.0,5319.0,299.51,56.29,1.93,53.1033,1.821,21,77.0
-105.0,0.0,7.0,0.0887649,15.0,17.19,20.55,386271.0,5416.0,218.95,60.34,1.83,56.9244,1.7265,26,50.0
-105.0,0.0,7.0,0.0807247,15.0,20.56,19.965,377447.0,6143.0,298.1,53.46,1.15,50.4335,1.0851,10,29.0
-105.0,0.0,7.0,0.0766752,15.0,18.77,20.01,388356.0,5521.0,253.18,55.69,2.69,52.5374,2.5380000000000003,30,88.0
-105.0,0.0,7.0,0.0688679999999999,15.0,17.02,20.03,449466.0,7180.0,340.45,66.53,1.64,62.7641,1.5474,13,41.0
-105.0,0.0,7.0,0.0632266,15.0,16.83,19.67,401311.0,5137.0,249.52,61.17,1.49,57.7076,1.4059,23,64.0
-105.0,0.0,7.0,0.0606728,15.0,15.53,20.715,418114.0,6888.0,297.2,62.91,0.82,59.3489,0.7737,18,60.0
-105.0,0.0,7.0,0.054494,15.0,15.56,21.01,370961.0,4848.0,216.9,54.89,1.39,51.7824,1.3113,20,57.0
-105.0,0.0,7.0,0.0532095999999999,15.0,17.67,19.305,274312.0,5775.0,383.69,47.56,1.28,44.86730000000001,1.2076,3,46.0
-105.0,0.0,7.0,0.0606669999999999,15.0,16.11,20.57,296508.0,4824.0,204.99,44.91,1.28,42.3671,1.2077,51,36.0
-105.0,0.0,7.0,0.0636382,15.0,16.95,20.115,397493.0,5206.0,238.77,57.46,0.93,54.2073,0.8773000000000001,26,56.0
-105.0,0.0,7.0,0.0647997999999999,15.0,21.47,20.755,369010.0,5045.0,294.75,56.24,1.72,53.0561,1.6228,29,85.0
-105.0,0.0,7.0,0.0715736,15.0,22.41,21.735,374271.0,6258.0,321.92,55.48,3.21,52.3393,3.0282,13,49.0
-105.0,0.0,7.0,0.080587,15.0,17.06,20.375,396935.0,4902.0,252.99,61.34,1.61,57.8678,1.5189,16,38.0
-105.0,0.0,7.0,0.0812044,15.0,19.62,19.82,382542.0,6056.0,270.49,57.49,1.32,54.2355,1.2454,33,55.0
-105.0,0.0,7.0,0.084458,15.0,25.98,19.44,372960.0,5340.0,339.3,58.91,1.02,55.5753,0.9623,20,62.0
-105.0,0.0,7.0,0.0937779999999999,15.0,20.97,20.83,389959.0,6893.0,349.94,56.56,1.29,53.35810000000001,1.217,21,133.0
-105.0,0.0,7.0,0.0882117999999999,15.0,18.12,19.695,387198.0,5123.0,236.68,58.82,1.32,55.4904,1.2453,12,71.0
-105.0,0.0,7.0,0.0841434999999999,15.0,19.22,20.04,393376.0,5343.0,277.98,57.48,2.71,54.226000000000006,2.5567,21,23.0
-105.0,0.0,7.0,0.0899629,15.0,22.61,21.545,382004.0,7546.0,374.05,56.58,2.11,53.3772,1.9906,30,86.0
-105.0,0.0,7.0,0.0958921,15.0,16.71,20.565,382638.0,4263.0,225.76,60.18,1.35,56.7736,1.2736,11,56.0
-105.0,0.0,7.0,0.0949435,15.0,16.12,20.49,366161.0,6790.0,311.46,54.58,1.88,51.4903,1.7737,23,48.0
-105.0,0.0,7.0,0.0938928,15.0,25.68,19.705,390637.0,6133.0,366.63,57.41,2.02,54.16,1.9058,24,58.0
-105.0,0.0,7.0,0.0983969,15.0,20.99,20.575,375505.0,5759.0,297.42,54.91,1.44,51.8015,1.3586,18,59.0
-105.0,0.0,7.0,0.0992345999999999,15.0,20.31,19.92,420035.0,6210.0,261.39,60.87,1.43,57.4243,1.3492999999999995,19,64.0
-105.0,0.0,7.0,0.0914519999999999,15.0,15.02,20.52,379526.0,4677.0,207.41,56.77,1.14,53.5563,1.0757,23,57.0
-105.0,0.0,7.0,0.085544,15.0,17.54,19.86,283416.0,4703.0,273.67,43.38,0.67,40.9236,0.632,19,74.0
-105.0,0.0,7.0,0.0903465,15.0,16.47,20.665,352116.0,5889.0,273.31,50.81,2.06,47.9333,1.9435,1,50.0
-105.0,0.0,7.0,0.1082363,15.0,24.08,19.45,355925.0,5772.0,348.63,54.71,1.72,51.6128,1.6227,11,52.0
-105.0,0.0,7.0,0.119669,15.0,16.77,20.85,389345.0,4427.0,222.06,59.11,1.73,55.7637,1.632,8,52.0
-105.0,0.0,7.0,0.1254579,15.0,23.18,20.38,405263.0,6597.0,334.26,58.48,1.18,55.169700000000006,1.1134,16,59.0
-105.0,0.0,7.0,0.1215443999999999,15.0,24.27,18.87,379753.0,5731.0,342.03,57.45,2.33,54.197700000000005,2.1981,52,33.0
-105.0,0.0,7.0,0.1239343999999999,15.0,20.7,21.635,350871.0,5859.0,294.76,53.3,2.86,50.2824,2.6982,61,54.0
-105.0,0.0,7.0,0.1241923999999999,15.0,21.87,20.185,394908.0,6271.0,313.87,54.46,1.98,51.3769,1.8681,19,69.0
-105.0,0.0,7.0,0.1186892,15.0,18.74,20.64,381611.0,5206.0,254.61,53.32,2.12,50.3013,2.0002,28,42.0
-105.0,0.0,7.0,0.1117047999999999,15.0,19.17,20.195,378901.0,5999.0,256.6,61.09,1.14,57.631800000000005,1.0757,21,8.0
-105.0,0.0,7.0,0.1012004999999999,15.0,17.81,20.95,395936.0,5477.0,254.21,57.9,1.44,54.6222,1.3586,12,176.0
-105.0,0.0,7.0,0.0908835,15.0,16.85,20.115,381011.0,6184.0,282.43,52.07,2.52,49.122,2.3773,24,64.0
-105.0,0.0,7.0,0.0815259999999999,15.0,16.63,19.845,368752.0,5660.0,295.57,56.17,1.71,52.9904,1.6132,11,68.0
-105.0,0.0,7.0,0.0948623999999999,15.0,19.13,20.165,389242.0,5647.0,283.14,56.38,0.87,53.1882,0.8209000000000001,33,57.0
-105.0,0.0,7.0,0.092243,15.0,24.07,19.49,378464.0,6210.0,364.73,55.61,3.26,52.4617,3.0755,31,59.0
-105.0,0.0,7.0,0.1002365,15.0,21.97,19.965,377609.0,5846.0,305.81,54.16,1.46,51.0938,1.3774000000000002,15,57.0
-105.0,0.0,7.0,0.1080210999999999,15.0,20.83,20.055,377202.0,5359.0,254.62,57.57,2.1,54.3108,1.9812,19,57.0
-105.0,0.0,7.0,0.1097851999999999,15.0,20.78,19.21,399379.0,6245.0,289.89,59.69,1.25,56.31100000000001,1.1793,28,57.0
-105.0,0.0,7.0,0.1092505999999999,15.0,19.74,21.6,428916.0,5969.0,289.27,59.98,1.34,56.584700000000005,1.2643,17,42.0
-105.0,0.0,7.0,0.0998232999999999,15.0,21.09,19.76,372098.0,5233.0,316.72,50.82,1.76,47.9428,1.6605,18,58.0
-105.0,0.0,7.0,0.127739,15.0,18.9,20.82,421953.0,5988.0,248.88,63.55,1.23,59.9526,1.1605,22,69.0
-105.0,0.0,7.0,0.1153579999999999,15.0,16.97,20.045,398139.0,5012.0,230.36,58.56,1.6,55.245,1.5094999999999998,25,28.0
-105.0,0.0,7.0,0.1089135,15.0,17.38,20.28,318150.0,5091.0,239.33,47.29,1.86,44.612300000000005,1.7548,1,76.0
-105.0,0.0,7.0,0.1032915999999999,15.0,18.32,20.145,283240.0,4733.0,235.49,44.79,1.83,42.2537,1.7264000000000002,39,62.0
-105.0,0.0,7.0,0.1000226,15.0,21.07,21.215,342736.0,5911.0,281.36,48.2,2.98,45.4711,2.8113,45,46.0
-105.0,0.0,7.0,0.1037167999999999,15.0,16.47,20.385,367731.0,4347.0,243.92,52.38,1.34,49.4147,1.2643,38,68.0
-105.0,0.0,7.0,0.1095584,15.0,17.63,19.745,388191.0,4730.0,298.55,57.64,1.39,54.3769,1.3116,20,54.0
-105.0,0.0,7.0,0.1068278,15.0,13.61,20.225,380166.0,7623.0,270.21,55.53,1.28,52.3864,1.2077,24,32.0
-105.0,0.0,7.0,0.100614,15.0,17.79,19.38,371930.0,4919.0,256.26,57.38,1.48,54.1316,1.3964,18,0.0
-105.0,0.0,7.0,0.103923,15.0,19.99,20.88,373072.0,5953.0,251.67,57.05,1.17,53.8203,1.1039,20,41.0
-105.0,0.0,7.0,0.1005796999999999,15.0,24.58,19.675,376465.0,5930.0,354.66,55.25,3.0,52.122,2.8303000000000003,22,27.0
-105.0,0.0,7.0,0.0998225,15.0,13.21,20.825,370939.0,5375.0,260.87,52.88,1.93,49.8863,1.8208,26,74.0
-105.0,0.0,7.0,0.0992872,15.0,21.01,19.395,378016.0,6028.0,279.69,55.16,1.87,52.0374,1.7642000000000002,20,151.0
-105.0,0.0,7.0,0.09986,15.0,16.74,20.125,379281.0,5606.0,253.77,55.89,1.99,52.726000000000006,1.8777,26,142.0
-105.0,0.0,7.0,0.0896888,15.0,17.63,20.105,366284.0,5081.0,235.77,48.74,1.68,45.9806,1.5851,25,33.0
-105.0,0.0,7.0,0.0831379999999999,15.0,16.4,20.5,377419.0,6414.0,296.36,52.73,1.71,49.7446,1.6132,21,81.0
-105.0,0.0,7.0,0.0778701,15.0,18.5,19.965,378327.0,5393.0,262.71,54.93,1.46,51.8201,1.3775,29,58.0
-105.0,0.0,7.0,0.0753824,15.0,15.35,20.1,407971.0,5227.0,225.37,59.3,0.84,55.9431,0.7926000000000001,19,27.0
-105.0,0.0,7.0,0.0733576999999999,15.0,27.73,21.105,409535.0,7280.0,366.44,56.96,2.48,53.735600000000005,2.3398000000000003,26,60.0
-105.0,0.0,7.0,0.068828,15.0,13.82,20.38,306077.0,5128.0,223.24,44.06,0.79,41.5651,0.7454000000000001,18,60.0
-105.0,0.0,7.0,0.0674644,15.0,17.31,21.06,352097.0,5037.0,238.89,51.78,2.49,48.8484,2.3492,17,67.0
-105.0,0.0,7.0,0.0694735999999999,15.0,17.93,20.445,387698.0,5084.0,253.25,56.06,1.73,52.8865,1.6322,19,84.0
-105.0,0.0,7.0,0.0702079999999999,15.0,20.84,19.59,381228.0,5966.0,271.42,53.51,1.2,50.4806,1.1321,5,49.0
-105.0,0.0,7.0,0.076094,15.0,21.13,20.235,382349.0,5864.0,302.32,58.97,1.87,55.6317,1.7642000000000002,24,35.0
-105.0,0.0,7.0,0.0787755,15.0,19.22,20.735,370958.0,5834.0,267.17,56.34,1.99,53.1504,1.8775,10,83.0
-105.0,0.0,7.0,0.0765225,15.0,18.31,19.46,355833.0,5611.0,264.43,54.21,1.34,51.141000000000005,1.2643,14,49.0
-105.0,0.0,7.0,0.0791748,15.0,27.4,19.295,403089.0,6546.0,372.4,59.36,1.44,55.9997,1.3587,45,60.0
-105.0,0.0,7.0,0.0787049,15.0,18.85,20.005,360805.0,5075.0,254.4,57.07,1.32,53.8392,1.2453,49,41.0
-105.0,0.0,7.0,0.0762398,15.0,21.12,20.075,408612.0,6434.0,300.16,58.19,1.7,54.8957,1.6039,37,50.0
-105.0,0.0,7.0,0.0699067999999999,15.0,15.93,20.9,339833.0,4619.0,219.49,49.54,1.4,46.7354,1.3208000000000002,31,10.0
-105.0,0.0,7.0,0.0725282,15.0,26.35,20.475,381224.0,5877.0,354.37,56.37,1.72,53.1787,1.6228,12,124.0
-105.0,0.0,7.0,0.072092,15.0,17.0,20.76,383269.0,5190.0,232.57,55.14,1.61,52.0184,1.5191,21,96.0
-105.0,0.0,7.0,0.0749007999999999,15.0,17.63,20.32,377419.0,4760.0,248.24,55.29,1.48,52.16,1.3962,35,86.0
-105.0,0.0,7.0,0.0786275,15.0,17.36,20.69,381817.0,5479.0,236.79,54.53,1.24,51.4429,1.17,17,67.0
-105.0,0.0,7.0,0.0722783,15.0,22.89,19.77,371645.0,6531.0,330.08,55.5,2.43,52.358,2.2925,27,58.0
-105.0,0.0,7.0,0.0695946,15.0,17.24,20.525,393536.0,5248.0,245.79,58.58,0.98,55.2638,0.9247,29,32.0
-105.0,0.0,7.0,0.0678612,15.0,18.76,20.93,408858.0,5704.0,270.27,57.27,1.46,54.0281,1.3776,25,52.0
-105.0,0.0,7.0,0.0614139,15.0,20.88,19.6,423321.0,6146.0,283.22,64.29,2.12,60.6506,2.0001,19,80.0
-105.0,0.0,7.0,0.0657592,15.0,20.78,21.075,394955.0,6329.0,294.75,57.41,1.18,54.1601,1.1133,27,50.0
-105.0,0.0,7.0,0.0696149,15.0,13.96,20.53,279877.0,4731.0,256.12,44.36,1.07,41.848,1.0094,26,49.0
-105.0,0.0,7.0,0.0827341999999999,15.0,18.37,20.805,337034.0,5123.0,230.66,49.56,0.86,46.754,0.8115000000000001,28,72.0
-105.0,0.0,7.0,0.0744999999999999,15.0,16.29,20.05,375164.0,5773.0,253.7,59.06,1.9,55.7164,1.7927000000000002,22,53.0
-105.0,0.0,7.0,0.0718307999999999,15.0,18.25,21.07,385036.0,4788.0,229.34,57.28,1.93,54.0375,1.821,5,33.0
-105.0,0.0,7.0,0.0645179999999999,15.0,14.83,20.59,381469.0,5220.0,222.56,53.79,1.34,50.7447,1.2644,44,79.0
-105.0,0.0,7.0,0.0586128,15.0,16.87,19.745,377976.0,5815.0,267.7,55.26,0.81,52.1316,0.7643,41,53.0
-105.0,0.0,7.0,0.0575238,15.0,14.22,20.18,416690.0,5530.0,247.13,60.71,0.95,57.2733,0.8964,33,60.0
-105.0,0.0,7.0,0.0525117,15.0,20.63,21.115,358200.0,5532.0,289.5,55.51,1.51,52.3674,1.4247,18,56.0
-105.0,0.0,7.0,0.0515225,15.19,21.07,20.385,384746.0,5719.0,277.77,56.52,1.89,53.3204,1.783,17,30.0
-105.0,0.0,7.0,0.0515267,16.0,21.91,21.19,419724.0,6606.0,336.11,62.96,0.82,59.3961,0.7736,27,60.0
-105.0,0.0,7.0,0.0700447,16.0,16.3,20.88,366551.0,4602.0,248.52,59.73,1.03,56.3487,0.9718,18,1.0
-105.0,0.0,7.0,0.0792474999999999,16.0,19.42,20.195,389825.0,6429.0,290.25,57.73,1.92,54.4621,1.8113,25,53.0
-105.0,0.0,7.0,0.0838803999999999,16.0,21.04,20.415,394750.0,6385.0,333.15,56.21,0.91,53.0279,0.8584999999999999,18,20.0
-105.0,0.0,7.0,0.091975,16.0,18.17,21.12,380299.0,4782.0,267.06,52.87,1.14,49.8768,1.0754,18,47.0
-105.0,0.0,7.0,0.0946153999999999,16.0,18.27,20.365,367384.0,5726.0,255.96,53.51,1.24,50.4806,1.1698,22,113.0
-105.0,0.0,7.0,0.0967315,16.0,16.32,20.45,375900.0,5167.0,236.92,53.52,1.26,50.49,1.1888,27,135.0
-105.0,0.0,7.0,0.0987100999999999,16.0,19.68,20.93,376937.0,5902.0,291.94,57.57,1.64,54.31100000000001,1.5472,18,84.0
-105.0,0.0,7.0,0.0985657999999999,16.0,14.84,19.765,412775.0,5482.0,229.84,59.33,0.81,55.9713,0.7642,26,65.0
-105.0,0.0,7.0,0.0917263,16.0,16.21,20.87,406720.0,6621.0,309.68,59.22,2.37,55.867700000000006,2.2359,15,46.0
-105.0,0.0,7.0,0.083156,16.0,17.08,20.215,307007.0,4890.0,219.56,44.34,1.08,41.8292,1.0188,23,52.0
-105.0,0.0,7.0,0.0810439999999999,16.0,15.82,20.26,340408.0,4839.0,219.05,53.6,0.86,50.5658,0.8114,25,76.0
-105.0,0.0,7.0,0.0883043,16.0,16.32,20.405,377148.0,5253.0,255.36,54.65,1.61,51.5561,1.5188,23,51.0
-105.0,0.0,7.0,0.0882289,16.0,18.03,19.83,368908.0,5447.0,240.65,53.49,1.63,50.4617,1.5378,15,54.0
-105.0,0.0,7.0,0.0823377,16.0,19.59,20.695,419842.0,7363.0,384.75,61.14,2.75,57.679,2.5944,10,65.0
-105.0,0.0,7.0,0.073947,16.0,17.13,20.375,373365.0,5694.0,216.3,54.24,0.86,51.1694,0.8114,17,52.0
-105.0,0.0,7.0,0.0664140999999999,16.0,15.37,20.34,375325.0,4823.0,214.22,52.19,1.05,49.2353,0.9906,57,52.0
-105.0,0.0,7.0,0.0595849999999999,16.0,17.48,19.905,377707.0,5487.0,255.59,57.73,1.77,54.4616,1.6698000000000002,39,59.0
-105.0,0.0,7.0,0.0639595999999999,16.0,18.13,21.06,364604.0,6305.0,355.46,51.31,1.43,48.40520000000001,1.349,23,71.0
-105.0,0.0,7.0,0.0710608,16.0,21.38,21.105,388584.0,5921.0,282.8,56.92,1.88,53.6979,1.7737,12,61.0
-105.0,0.0,7.0,0.0719416,16.0,16.38,20.59,376977.0,5200.0,248.85,59.64,1.1,56.2638,1.0378,21,42.0
-105.0,0.0,7.0,0.0766203,16.0,18.05,19.15,380427.0,5009.0,256.68,52.67,1.29,49.6882,1.217,19,1.0
-105.0,0.0,7.0,0.0842397,16.0,18.35,20.395,361571.0,5265.0,294.4,57.14,1.27,53.90520000000001,1.1981,11,115.0
-105.0,0.0,7.0,0.1011315999999999,16.0,18.0,20.435,362570.0,5342.0,253.68,54.09,0.93,51.0277,0.8774000000000001,26,93.0
-105.0,0.0,7.0,0.112328,16.0,21.54,19.67,387165.0,5989.0,322.15,61.59,2.39,58.1037,2.2546,27,91.0
-105.0,0.0,7.0,0.1150764,16.0,18.95,20.975,385565.0,5525.0,281.34,56.16,1.78,52.9808,1.6793,18,52.0
-105.0,0.0,7.0,0.11859,16.0,14.3,19.755,365405.0,5466.0,259.8,56.22,1.96,53.0371,1.8491,34,58.0
-105.0,0.0,7.0,0.113548,16.0,17.97,19.9,404244.0,5405.0,262.3,59.68,1.33,56.3015,1.2548,8,66.0
-105.0,0.0,7.0,0.11327,16.0,16.8,19.25,429798.0,6550.0,266.58,62.67,2.24,59.1225,2.1132,20,49.0
-105.0,0.0,7.0,0.1115353999999999,16.0,20.63,21.86,409567.0,5856.0,293.25,58.61,0.86,55.2922,0.8112999999999999,32,69.0
-105.0,0.0,7.0,0.1099544,16.0,15.1,19.73,298014.0,4940.0,214.86,46.69,1.35,44.0462,1.2736,21,52.0
-105.0,0.0,7.0,0.1065706,16.0,16.21,21.57,306451.0,4351.0,199.25,46.94,1.56,44.2824,1.4716999999999998,21,53.0
-105.0,0.0,7.0,0.1065327,16.0,20.67,20.4,391455.0,6106.0,300.74,60.22,2.34,56.8111,2.2076,27,64.0
